% # columns="iter, evals, sigma, 0, fitness, xbest" seed=209128, Thu Jun  5 15:35:05 2025, <python>{}</python>
1 9 0.19207526951880555 0 -53820.0 -0.3404966005022764 0.04179698279795921 -0.21948694859822018 -0.2533939038154467 -0.015328152843360499 -0.13806933260434942 0.031579988191426406 0.2126951254101923 -0.18258954647170544 0.10924325818058181 -0.08210938140564561 -0.21733098093860037 -0.04015102207050511 0.2931636909368096 0.02178708359543608 -0.36735336096602517 0.2364163705091906 0.05884631006874091 -0.09947218009468907 -0.3533781674164758 -0.04852071113540932 0.12082836653881367 0.03713484212695186 0.08623000869948722 0.3336395035468969 -0.17350637433008134 0.22725119646428138 0.3040145389990919 0.16769265223196853 -0.01166237292837973 0.025572723824948764 0.16300137540628726 -0.10864226687341967 -0.06707532423315601 0.09614161315898943 0.2622361195378686 -0.10013965736220494 0.18237236648854724 -0.20504959882470578 -0.13011967505960706 -0.017049107188805073 0.009131728208945424 0.1663480924984393 -0.03936502480598789 0.1103080812889439 0.3898761519974423 0.08910901437442312 0.14663288740821198 0.07039575055040902 -0.07391043758013405 0.18886808131762756 0.0018033152171114655 0.3934798681822275 -0.20937050890407477 0.16107026387335524 -0.09748614749270514 -0.11787175603833489 -0.07870610710238203 0.020786547220940386 -0.10907795427853728 -0.04260072782918778 -0.10579014517097132 0.33961820453584385 0.023524685224987994 -0.060204433491654274 -0.27418536324300125 0.21657887818522667 -0.16556919582291219 -0.3570311276483369
2 18 0.1862657836627989 0 -68752.0 -0.5066102060636893 -0.14794009251218881 -0.05386015112068243 -0.2107081233094087 -0.3217238508134245 -0.3329310662988858 -0.17784665970942132 0.09385866300806134 -0.580939402766226 0.2954138292893056 -0.562740052544829 -0.27924272641118586 -0.32623426568126856 0.11963260307307755 0.4238113108765572 -0.12119662690060698 0.2675885924892022 0.16734678403349837 0.1377422697092388 -0.18912022303895745 -0.13450120575339772 -0.21987174654756647 0.10636305983003518 -0.21554340467829547 0.18586663922728722 -0.017468182565225206 0.4845255625482672 0.07488169659419422 0.005687694625845133 0.10500878456273949 0.24433002112396998 0.2523174042413711 -0.1983301648029071 -0.04411673873427299 -0.053090239572895 0.06367464477539969 -0.07242301274109654 -0.04329090904352541 -0.06975544409601186 -0.40266024136384904 -0.10744384325950136 0.2581091099441903 -0.02689091222043094 -0.16160291169702148 0.014766664491120327 0.3796399019837372 -0.11373352902076866 0.1718749878463403 -0.09257617672425414 -0.07713376128632757 0.10861181268603393 0.3031255686048061 0.04613263137733453 -0.11210927620229022 0.1281665417237836 -0.32509345712983717 -0.05032423416906821 0.40012667856030093 0.17518257374167698 0.2854684283825668 0.1045530250092094 0.12241379414355981 0.01376877031001314 -0.055735962217099255 0.13094582378130035 -0.06680044949566205 -0.13987176192898537 -0.06234608700055974 -0.0935807882287992
3 27 0.18124432828275588 0 -22306.0 -0.37409758157608175 -0.06806273266417856 -0.1415577017211591 -0.19949537148465124 -0.10750119965246227 0.00043669106117225076 -0.2657212742014843 0.35965177201097026 -0.308520291616579 0.09141054592107753 -0.3465718392399323 0.07391367289395412 0.011534106467320171 0.5878466213967509 0.40911087571326266 -0.39126913914941563 0.13309482241119386 -0.38101345306974377 0.16974665690846713 -0.12234765205189342 -0.2272332445850191 -0.16333510486828465 0.2400231042605308 0.06314609489287522 0.1156430860257251 0.1616011887522867 0.4663550264632978 -0.12552328391019985 -0.20705131223151368 0.0964636801980849 -0.05176234119698883 0.09068048507429813 -0.21587322919443427 0.0788488202457632 0.00965374991482118 0.18865343109208374 -0.1637008020519991 0.20636455817843474 0.07380198473155619 -0.38494235309715363 -0.22339916377064667 0.24721870081735817 0.14801824892019164 -0.11066913788216325 -0.3677308176370307 0.40874973738826126 0.35782606168818165 0.11106753343396711 -0.34948469919156977 0.05840784897821207 0.1851424580517641 0.01636658853519528 0.027656974723312463 -0.1141867475179373 0.09964359458514141 -0.3732586120171295 -0.23548001419506254 0.016159240966663296 -0.05116944690599674 0.23260894128804058 -0.06220288574240438 0.026487181850356 0.29749140531588913 -0.07129617003467775 -0.09038107813289512 -0.08172672876287491 -0.1575455488266722 0.19307719442559035 -0.21781712913575105
4 36 0.1770137258175508 0 -39976.0 -0.6394411210396992 0.04137598295013055 -0.09726020013332426 -0.01707714674075314 0.02218310854244583 0.0913958387783596 -0.2025352513937896 0.426568357086633 -0.4727423878211422 0.09815438423267346 -0.4508673532598876 -0.22849546699924758 -0.23793743565116438 0.18300053296288027 0.1343579164730363 -0.04967196948435293 0.0060683201071559945 -0.01712181417640693 0.25184768679445796 -0.11095872396224987 -0.3272346033733762 -0.5435855636824087 0.23452762193759832 0.06397793862273908 0.4201002240634311 -0.1330189919915552 0.45183036918082553 0.10295722143604956 -0.3023806275303548 0.08871089446416913 -0.08116162320307554 -0.3905426709798702 -0.06773350926078019 -0.07052790064544312 -0.013271506871410974 0.12520830703276403 -0.21530386298480517 0.26155057950334 0.1548510708854888 -0.0614622025094905 0.015702870148337225 0.4054966817184257 -0.013930201253484362 0.12341348522031895 -0.26211809708473155 0.736517148137271 0.03538379599656699 0.1754219540535955 -0.08336777417240494 0.08370970820026653 0.3878961603905133 0.04480063460843696 0.04784712765282387 0.04178164875773693 0.14413261637171207 -0.2956838260511305 -0.06351271058772823 0.28139395785105203 0.020001159558388625 0.41148793253222493 -0.009474865955804435 0.032717768510839844 0.05661104579211513 -0.22579987493913456 0.08730553407683822 -0.26510740011035805 -0.15778458064572062 0.37626409133279215 -0.17284510865155078
5 45 0.17328611031432925 0 -37688.0 -0.4575182758422558 0.40858120261186803 -0.2815627250518683 0.06366801316635373 -0.0036724242089241285 0.045468765936198 -0.29720863168752765 0.353566627563552 -0.4366242275600592 0.0008559124458096187 -0.3526863829595702 -0.48656371764700956 -0.09630907176229381 0.32148461649696775 0.4500028385776863 -0.005398947272612059 0.11285742387783827 0.27720002109684166 0.037020696391068725 -0.38611151705246494 -0.3775054157962918 -0.30146373253147496 -0.31082444480532706 0.053127121067446215 0.11433691240409759 0.08339085854020256 0.6037708115520395 0.08074598288460529 -0.054286078287284295 0.02790997375812066 -0.09602603405162703 -0.2700472730671736 -0.01786605815658074 0.005604350229714377 -0.35943810274505017 0.25253538483988025 -0.3545634315589748 0.2250123614665146 -0.07216111085259233 -0.1619991493243573 0.022960878408331553 0.47452338068952693 -0.14656089070004152 -0.15334997532792904 -0.4032202085601795 0.6728206914320989 0.2607863697388135 0.48966569616782024 -0.22215637818383094 0.1403021765448156 0.13291057354547792 0.045907786644545465 0.3662550951147631 -0.26888555051387214 0.524280010094492 -0.2009345695506345 -0.017620485148316822 0.18763106720052913 -0.1586593001418263 0.07498205746880018 0.0679094352290886 -0.01454799529223641 0.040342858971855085 -0.1305761798964737 -0.1764369638717111 -0.00862380391410189 -0.440373502002333 0.3623929293092422 -0.2854434668097972
6 54 0.17031439650965297 0 -27968.0 -0.6866049426144574 0.18962735002349387 -0.32005876982135345 0.03591490355058198 0.20291309752134784 0.28073686631757183 -0.08742787515142605 0.4439974502309266 -0.6397833218970398 -0.11013016523249639 -0.38342810886388135 -0.2735359725021429 -0.12829714621719895 0.2810306789823942 0.2983164641655676 -0.07618205328002983 -0.0037339838290944283 -0.09034423449558296 0.376930672084163 -0.22459468908943928 -0.42112678976904583 -0.06638244616357569 0.011964031668127359 -0.02064132918147593 0.37122537680368123 -0.3865377086544056 0.4446434545697268 0.22094215895252056 -0.10992044299373804 0.12661504527848694 -0.40280465857721215 -0.26890340950696806 0.22780569541824175 -0.3434325961632097 -0.06951952258681438 0.14263600975289298 -0.6275002641035345 0.2706822724208174 -0.03826136351043488 0.08611748727539623 -0.07658688138546006 0.253956572960222 -0.08584519470177847 -0.09592021679360148 -0.2072266186426937 0.5818727040975383 0.08902577508917596 0.31919712136219835 -0.17324483628704096 0.0035084659951198447 0.07722996588059744 -0.15551690854322525 0.5530197416706364 0.053962998793395 0.47958894437542365 -0.21608531513869852 -0.4144487860570062 0.12636361185739028 0.11640828866051298 0.351362463464187 -0.008030498437342205 -0.16498509502697742 0.2751610899854456 -0.30271259244873794 0.1461074507314621 -0.07205611108800196 -0.35014648423976436 0.09614100534921485 0.06743522849511133
7 63 0.16810049487348094 0 -41290.0 -0.705568710506814 0.28062091716229015 -0.12450501785584106 0.08142698877580508 0.07422440944467669 0.1876646010763943 -0.2860110849288502 0.4923995561315551 -0.43402470148129435 0.12226414115782369 -0.6568315364808006 -0.3139862364455762 -0.025493276626838715 0.3133249196283536 0.25333857344364297 -0.45191920021110854 -0.11507620622793538 0.49161435291963895 0.41850272939115096 -0.3745546483887131 -0.21978179251486749 -0.1812030937159101 -0.07226021697042379 0.1936150492728366 0.2010049386929021 -0.5783513015004302 0.5711657427759932 0.31889265029707425 -0.44949693463000795 -0.27139489387719185 -0.5937261354241784 -0.2318095988682638 -0.2190253153899436 -0.10980796471172861 0.12182635765993421 -0.21793836726189275 -0.290677284632031 0.5602026068698752 0.13181276328540467 0.07401723179853321 -0.21464623491219648 0.3242949279130881 -0.09033282497322156 -0.2890113907355708 -0.4627072749717106 0.6209755546750353 0.4414362474975719 0.1077378349573408 -0.08001386494527332 -0.15050440350349176 0.025682379030708524 -0.07365448352519258 0.6366609726276244 -0.1392490236341271 0.16295807059993966 -0.2291134885341179 -0.5356058441680934 0.25746031564242167 -0.20455671762529223 0.2791641922495705 -0.060374235814511436 -0.22303419656041024 0.021234537142890475 -0.6037436152668971 0.3682001810002187 -0.13726361899839534 -0.14063431488096934 -0.02748875735515674 0.09499491214366557
8 72 0.16607168892128865 0 -30350.0 -0.7776083997542402 0.37624289891751206 -0.41245139139680265 0.2348812263849257 0.2107316891346512 0.3685677436041914 -0.2796120979948441 0.2847330779132572 -0.4538518125190324 0.08588884512382633 -0.6572350269771389 -0.10569423646390302 0.08599823419229184 0.24441579542816144 0.2238595816156811 -0.3649204398598586 -0.06281023414818282 0.11256888705758664 0.5692859313351095 -0.1553937292696905 -0.04308582891642648 -0.213623610901644 0.027652450728634273 0.30166433050537717 -0.07051427093917792 -0.13279348318528383 0.3787160670453871 0.15141116558475703 -0.3910632993227874 -0.18228766740277985 -0.6534030772333841 -0.33317861542453453 -0.22532728542596772 -0.08619238211401631 0.006792296078316264 -0.01603336101071312 -0.42173155997035255 0.2628738095202463 -0.20973740733297688 0.09688581206103875 -0.02930843639312765 0.42014449512958824 -0.19317997859534342 -0.25821057383586365 -0.3875109328420442 0.7402664614210921 0.30256243605988353 0.5252518020815187 -0.05146285181170157 -0.016685786329989696 0.03160792800198753 -0.23632243760849564 0.4082463066052623 -0.12846985793973856 0.12718830486826446 -0.15081911455663785 -0.2930404281870724 0.4288013764706361 -0.2737359195561321 0.005827346541477568 0.16206230350406378 -0.178490482569105 0.29433887843461254 -0.5240717658478082 0.22697747578491032 -0.34243252755619563 -0.16283122548394166 0.4476679006825137 0.11808611151613106
9 81 0.16406535848517267 0 -44870.0 -0.9945784106063137 0.3448876941321633 -0.5038969375729366 0.20918826378417715 0.08640770268880095 0.2452253365810631 -0.04282448550715265 0.3306555262006526 -0.18292088650074445 -0.009436962659139653 -0.4692167135075111 -0.32317218449835294 0.1270853057475459 0.2515556046341673 0.18821949711539235 -0.24264426176974715 0.15840503612203322 0.09317630971267404 0.21649225606373645 -0.16359801176404795 -0.02165689262066081 -0.42119504627577276 0.05774758877958279 0.16599181934688328 0.16791001800550173 0.028744978358731854 0.38842058570366467 0.005985653627466753 -0.571094026166294 -0.39603075208423294 -0.7873578190191729 -0.1420203146904372 -0.3710444326204215 -0.04796223067789053 -0.05039060402942583 -0.05706779509489962 -0.16015666940524995 -0.003334216436901294 -0.12508477301923104 0.09664198710078153 -0.29941467586615705 0.625578350710784 0.12066437795670704 -0.08437699703170912 -0.13983556075358272 0.7767171620795121 0.3151627984151912 0.46334029232151985 -0.008904575534457254 -0.02067316667713881 -0.15077480005538155 -0.2187096575104524 0.33994447127903055 -0.019267572742654795 0.22929028257308803 -0.2961335413423925 -0.17771895943943733 0.16943057041754625 -0.15372514055645103 -0.2635848696780483 0.12062031642271381 -0.4495714065978985 0.175218415330732 -0.5004760132208459 0.36729902379243395 -0.015959939426365477 -0.2884613467410898 0.13139021832300302 0.29576432588791635
10 90 0.16239712041128657 0 -52544.0 -0.994665545826143 0.4892399148470901 -0.3893850513145699 0.420795242209997 -0.02117125793026517 0.522978148082147 -0.292775983062761 -0.14806664115371787 -0.15678386495622765 -0.1806070164335939 -0.6020963781953578 -0.36489169787508585 0.1866500695713827 0.44046044778290305 0.2702787428121553 -0.44072425407951066 0.44082197305991944 0.2144924016736979 0.08564006675536284 -0.20404018976259228 0.14779217321088695 -0.4470497204361575 -0.10056450226638802 -0.030416151716686907 0.16333123219177176 -0.019572624547179937 0.24870380600239186 0.2140660746509636 -0.2934017233692917 -0.46903155745321984 -0.9925767874656364 -0.22948618496769543 -0.10623322217637823 0.007520098653850921 -0.22282820696411593 -0.027892221933993416 -0.30721791299179074 0.05653344948974221 -0.18764209552376254 -0.02011269905783533 -0.008401780960819047 0.29907578994770095 -0.06963491423456145 0.08016545419074425 -0.41149280700653756 0.6170522721538722 0.32487618988628303 0.3780838940785622 -0.19161654885653745 -0.22579940999935377 -0.06199588136057463 -0.36072679899715965 0.34322481041578307 -0.11150072910172659 -0.06023440485925097 -0.3613802507142101 0.04459841330029951 0.2467395268438529 -0.010204854581719366 0.41070571045259635 0.27669429842800086 -0.3609229340824409 0.2505930057170048 -0.14401933646696852 0.5963344622026232 0.026109379635408547 -0.07985071563616197 0.3277994793591518 0.41733309003759195
